moisture,spring_stiffness,displacement_screw_setting,motor_speed,video_id,crack_type
7,2200,0.22,30,*GH014061,open_crack
7,2200,0.22,30,*GH014062,open_crack
7,2200,0.22,30,*GH014063,open_crack
7,2200,0.22,30,*GH014058,crushed
7,2200,0.29,45,*GH014064,longitudinal_more_than_75%
7,2200,0.29,45,*GH014065,longitudinal_more_than_75%
7,2200,0.29,45,*GH014066,longitudinal_more_than_75%
7,2200,0.29,45,*GH014067,longitudinal_more_than_75%
7,2200,0.29,45,*GH014068,longitudinal_more_than_75%
7,2200,0.29,45,*GH014069,longitudinal_more_than_75%
7,2200,0.29,45,*GH014064,circumferential_between_25_50%
7,2200,0.29,45,*GH014065,circumferential_between_25_50%
7,2200,0.29,45,*GH014067,circumferential_between_50_75%
7,2200,0.29,45,*GH014068,circumferential_between_50_75%
7,2200,0.29,45,*GH014069,circumferential_between_50_75%
7,2200,0.29,45,*GH014066,circumferential_more_than_75%
7,2200,0.29,45,*GH014064,open_crack
7,2200,0.29,45,*GH014065,open_crack
7,2200,0.29,45,*GH014066,open_crack
7,2200,0.29,45,*GH014068,open_crack
7,2200,0.29,45,*GH014069,open_crack
7,2200,0.29,60,*GH014070,longitudinal_more_than_75%
7,2200,0.29,60,*GH014071,longitudinal_more_than_75%
7,2200,0.29,60,*GH014072,longitudinal_more_than_75%
7,2200,0.29,60,*GH014073,longitudinal_more_than_75%
7,2200,0.29,60,*GH014074,longitudinal_more_than_75%
7,2200,0.29,60,*GH014075,longitudinal_more_than_75%
7,2200,0.29,60,*GH014070,circumferential_between_25_50%
7,2200,0.29,60,*GH014071,circumferential_between_50_75%
7,2200,0.29,60,*GH014072,circumferential_between_50_75%
7,2200,0.29,60,*GH014073,circumferential_between_50_75%
7,2200,0.29,60,*GH014074,circumferential_more_than_75%
7,2200,0.29,60,*GH014075,circumferential_more_than_75%
7,2200,0.29,60,*GH014070,open_crack
7,2200,0.29,60,*GH014071,open_crack
7,2200,0.29,60,*GH014072,open_crack
7,2200,0.29,60,*GH014073,open_crack
7,2200,0.29,60,*GH014074,open_crack
7,2200,0.29,60,*GH014075,open_crack
7,2200,0.29,60,*GH014075,crushed
7,2200,0.22,45,*GH014076,longitudinal_more_than_75%
7,2200,0.22,45,*GH014077,longitudinal_more_than_75%
7,2200,0.22,45,*GH014078,longitudinal_more_than_75%
7,2200,0.22,45,*GH014079,longitudinal_more_than_75%
7,2200,0.22,45,*GH014080,longitudinal_more_than_75%
7,2200,0.22,45,*GH014081,longitudinal_more_than_75%
7,2200,0.22,45,*GH014078,circumferential_between_50_75%
7,2200,0.22,45,*GH014076,circumferential_more_than_75%
7,2200,0.22,45,*GH014077,circumferential_more_than_75%
7,2200,0.22,45,*GH014079,circumferential_more_than_75%
7,2200,0.22,45,*GH014080,circumferential_more_than_75%
7,2200,0.22,45,*GH014081,circumferential_more_than_75%
7,2200,0.22,45,*GH014076,open_crack
7,2200,0.22,45,*GH014077,open_crack
7,2200,0.22,45,*GH014078,open_crack
7,2200,0.22,45,*GH014079,open_crack
7,2200,0.22,45,*GH014080,open_crack
7,2200,0.22,45,*GH014081,open_crack
7,2200,0.36,60,*GH014083,untouched
7,2200,0.36,60,*GH014084,untouched
7,2200,0.36,60,*GH014087,longitudinal_between_50_75%
7,2200,0.36,60,*GH014082,longitudinal_more_than_75%
7,2200,0.36,60,*GH014085,longitudinal_more_than_75%
7,2200,0.36,60,*GH014086,longitudinal_more_than_75%
7,2200,0.36,60,*GH014082,circumferential_less_than_25%
7,2200,0.36,60,*GH014085,circumferential_less_than_25%
7,2200,0.36,60,*GH014087,circumferential_less_than_25%
7,2200,0.36,60,*GH014086,circumferential_between_25_50%
7,2200,0.36,60,*GH014086,open_crack
7,2200,0.22,60,*GH014088,longitudinal_more_than_75%
7,2200,0.22,60,*GH014089,longitudinal_more_than_75%
7,2200,0.22,60,*GH014090,longitudinal_more_than_75%
7,2200,0.22,60,*GH014091,longitudinal_more_than_75%
7,2200,0.22,60,*GH014092,longitudinal_more_than_75%
7,2200,0.22,60,*GH014093,longitudinal_more_than_75%
7,2200,0.22,60,*GH014093,circumferential_between_50_75%
7,2200,0.22,60,*GH014088,circumferential_more_than_75%
7,2200,0.22,60,*GH014089,circumferential_more_than_75%
7,2200,0.22,60,*GH014090,circumferential_more_than_75%
7,2200,0.22,60,*GH014091,circumferential_more_than_75%
7,2200,0.22,60,*GH014092,circumferential_more_than_75%
7,2200,0.22,60,*GH014088,open_crack
7,2200,0.22,60,*GH014089,open_crack
7,2200,0.22,60,*GH014090,open_crack
7,2200,0.22,60,*GH014091,open_crack
7,2200,0.22,60,*GH014092,open_crack
7,2200,0.22,60,*GH014093,open_crack
7,2200,0.22,30,*GH014094,longitudinal_more_than_75%
7,2200,0.22,30,*GH014095,longitudinal_more_than_75%
7,2200,0.22,30,*GH014096,longitudinal_more_than_75%
7,2200,0.22,30,*GH014097,longitudinal_more_than_75%
7,2200,0.22,30,*GH014098,longitudinal_more_than_75%
7,2200,0.22,30,*GH014099,longitudinal_more_than_75%
7,2200,0.22,30,*GH014094,circumferential_between_50_75%
7,2200,0.22,30,*GH014098,circumferential_between_50_75%
7,2200,0.22,30,*GH014095,circumferential_more_than_75%
7,2200,0.22,30,*GH014096,circumferential_more_than_75%
7,2200,0.22,30,*GH014097,circumferential_more_than_75%
7,2200,0.22,30,*GH014099,circumferential_more_than_75%
7,2200,0.22,30,*GH014094,open_crack
7,2200,0.22,30,*GH014095,open_crack
7,2200,0.22,30,*GH014096,open_crack
7,2200,0.22,30,*GH014097,open_crack
7,2200,0.22,30,*GH014098,open_crack
7,2200,0.22,30,*GH014099,open_crack
7,2200,0.36,45,*GH014101,longitudinal_between_50_75%
7,2200,0.36,45,*GH014103,longitudinal_between_50_75%
7,2200,0.36,45,*GH014100,longitudinal_more_than_75%
7,2200,0.36,45,*GH014102,longitudinal_more_than_75%
7,2200,0.36,45,*GH014104,longitudinal_more_than_75%
7,2200,0.36,45,*GH014105,longitudinal_more_than_75%
7,2200,0.36,45,*GH014100,circumferential_less_than_25%
7,2200,0.36,45,*GH014101,circumferential_less_than_25%
7,2200,0.36,45,*GH014105,circumferential_less_than_25%
7,2200,0.36,45,*GH014102,circumferential_between_25_50%
7,2200,0.36,45,*GH014104,circumferential_between_25_50%
7,2200,0.36,45,*GH014103,circumferential_between_50_75%
7,2200,0.36,45,*GH014103,open_crack
7,2200,0.36,45,*GH014104,open_crack
7,2200,0.29,45,*GH014106,longitudinal_more_than_75%
7,2200,0.29,45,*GH014107,longitudinal_more_than_75%
7,2200,0.29,45,*GH014108,longitudinal_more_than_75%
7,2200,0.29,45,*GH014109,longitudinal_more_than_75%
7,2200,0.29,45,*GH014110,longitudinal_more_than_75%
7,2200,0.29,45,*GH014111,longitudinal_more_than_75%
7,2200,0.29,45,*GH014107,circumferential_between_50_75%
7,2200,0.29,45,*GH014108,circumferential_between_50_75%
7,2200,0.29,45,*GH014109,circumferential_between_50_75%
7,2200,0.29,45,*GH014110,circumferential_between_50_75%
7,2200,0.29,45,*GH014111,circumferential_between_50_75%
7,2200,0.29,45,*GH014106,circumferential_more_than_75%
7,2200,0.29,45,*GH014106,open_crack
7,2200,0.29,45,*GH014107,open_crack
7,2200,0.29,45,*GH014108,open_crack
7,2200,0.29,45,*GH014110,open_crack
7,2200,0.29,45,*GH014111,open_crack
7,2200,0.29,45,*GH014106,crushed
7,2200,0.36,30,*GH014112,longitudinal_more_than_75%
7,2200,0.36,30,*GH014113,longitudinal_more_than_75%
7,2200,0.36,30,*GH014114,longitudinal_more_than_75%
7,2200,0.36,30,*GH014115,longitudinal_more_than_75%
7,2200,0.36,30,*GH014116,longitudinal_more_than_75%
7,2200,0.36,30,*GH014117,longitudinal_more_than_75%
7,2200,0.36,30,*GH014112,circumferential_less_than_25%
7,2200,0.36,30,*GH014113,circumferential_between_25_50%
7,2200,0.36,30,*GH014115,circumferential_between_25_50%
7,2200,0.36,30,*GH014116,circumferential_between_25_50%
7,2200,0.36,30,*GH014114,circumferential_more_than_75%
7,2200,0.36,30,*GH014117,circumferential_more_than_75%
7,2200,0.36,30,*GH014113,open_crack
7,2200,0.36,30,*GH014114,open_crack
7,2200,0.36,30,*GH014116,open_crack
7,2200,0.36,30,*GH014117,open_crack
7,2200,0.36,30,*GH014114,crushed
7,2200,0.36,30,*GH014117,crushed
7,2200,0.29,60,*GH014118,longitudinal_more_than_75%
7,2200,0.29,60,*GH014119,longitudinal_more_than_75%
7,2200,0.29,60,*GH014120,longitudinal_more_than_75%
7,2200,0.29,60,*GH014121,longitudinal_more_than_75%
7,2200,0.29,60,*GH014122,longitudinal_more_than_75%
7,2200,0.29,60,*GH014123,longitudinal_more_than_75%
7,2200,0.29,60,*GH014122,circumferential_between_25_50%
7,2200,0.29,60,*GH014123,circumferential_between_25_50%
7,2200,0.29,60,*GH014119,circumferential_between_50_75%
7,2200,0.29,60,*GH014121,circumferential_between_50_75%
7,2200,0.29,60,*GH014118,circumferential_more_than_75%
7,2200,0.29,60,*GH014120,circumferential_more_than_75%
7,2200,0.29,60,*GH014118,open_crack
7,2200,0.29,60,*GH014120,open_crack
7,2200,0.29,60,*GH014121,open_crack
7,2200,0.29,60,*GH014122,open_crack
7,2200,0.29,60,*GH014123,open_crack
7,2200,0.29,30,*GH014124,longitudinal_more_than_75%
7,2200,0.29,30,*GH014125,longitudinal_more_than_75%
7,2200,0.29,30,*GH014125,longitudinal_more_than_75%
7,2200,0.29,30,*GH014126,longitudinal_more_than_75%
7,2200,0.29,30,*GH014127,longitudinal_more_than_75%
7,2200,0.29,30,*GH014128,longitudinal_more_than_75%
7,2200,0.29,30,*GH014129,longitudinal_more_than_75%
7,2200,0.29,30,*GH014124,circumferential_less_than_25%
7,2200,0.29,30,*GH014125,circumferential_between_25_50%
7,2200,0.29,30,*GH014125,circumferential_between_25_50%
7,2200,0.29,30,*GH014126,circumferential_between_25_50%
7,2200,0.29,30,*GH014128,circumferential_between_25_50%
7,2200,0.29,30,*GH014127,circumferential_between_50_75%
7,2200,0.29,30,*GH014129,circumferential_more_than_75%
7,2200,0.29,30,*GH014124,open_crack
7,2200,0.29,30,*GH014125,open_crack
7,2200,0.29,30,*GH014126,open_crack
7,2200,0.29,30,*GH014127,open_crack
7,2200,0.29,30,*GH014128,open_crack
7,2200,0.29,30,*GH014129,open_crack
9,1800,0.29,60,GH013648,longitudinal_between_50_75%
9,1800,0.29,60,GH013644,longitudinal_more_than_75%
9,1800,0.29,60,GH013645,longitudinal_more_than_75%
9,1800,0.29,60,GH013646,longitudinal_more_than_75%
9,1800,0.29,60,GH013647,longitudinal_more_than_75%
9,1800,0.29,60,GH013649,longitudinal_more_than_75%
9,1800,0.29,60,GH013647,circumferential_between_25_50%
9,1800,0.29,60,GH013648,circumferential_between_25_50%
9,1800,0.29,60,GH013649,circumferential_between_25_50%
9,1800,0.29,60,GH013644,circumferential_between_50_75%
9,1800,0.29,60,GH013645,circumferential_between_50_75%
9,1800,0.29,60,GH013646,circumferential_between_50_75%
9,1800,0.29,60,GH013644,open_crack
9,1800,0.29,60,GH013645,open_crack
9,1800,0.29,60,GH013646,open_crack
9,1800,0.29,60,GH013647,open_crack
9,1800,0.29,60,GH013649,open_crack
9,1800,0.22,45,GH013655,longitudinal_between_50_75%
9,1800,0.22,45,GH013650,longitudinal_more_than_75%
9,1800,0.22,45,GH013651,longitudinal_more_than_75%
9,1800,0.22,45,GH013653,longitudinal_more_than_75%
9,1800,0.22,45,GH013654,longitudinal_more_than_75%
9,1800,0.22,45,GH013656,longitudinal_more_than_75%
9,1800,0.22,45,GH013653,circumferential_between_50_75%
9,1800,0.22,45,GH013654,circumferential_between_50_75%
9,1800,0.22,45,GH013650,circumferential_more_than_75%
9,1800,0.22,45,GH013651,circumferential_more_than_75%
9,1800,0.22,45,GH013655,circumferential_more_than_75%
9,1800,0.22,45,GH01366,circumferential_more_than_75%
9,1800,0.22,45,GH013650,open_crack
9,1800,0.22,45,GH013651,open_crack
9,1800,0.22,45,GH013653,open_crack
9,1800,0.22,45,GH013654,open_crack
9,1800,0.22,45,GH013655,open_crack
9,1800,0.22,45,GH013656,open_crack
9,1800,0.22,45,GH013655,crushed
9,1800,0.36,30,GH013660,untouched
9,1800,0.36,30,GH013657,longitudinal_between_50_75%
9,1800,0.36,30,GH013658,longitudinal_between_50_75%
9,1800,0.36,30,GH013661,longitudinal_between_50_75%
9,1800,0.36,30,GH013659,longitudinal_more_than_75%
9,1800,0.36,30,GH013657,circumferential_less_than_25%
9,1800,0.36,30,GH013658,circumferential_less_than_25%
9,1800,0.36,30,GH013661,circumferential_less_than_25%
9,1800,0.36,30,GH013659,circumferential_between_25_50%
9,1800,0.36,60,GH013663,untouched
9,1800,0.36,60,GH013664,untouched
9,1800,0.36,60,GH013665,untouched
9,1800,0.36,60,GH013666,untouched
9,1800,0.36,60,*GH013662,longitudinal_more_than_75%
9,1800,0.36,60,*GH013662,circumferential_more_than_75%
9,1800,0.36,60,*GH013662,open_crack
9,1800,0.36,60,*GH013662,crushed
9,1800,0.22,30,GH013668,longitudinal_between_25_50%
9,1800,0.22,30,GH013667,longitudinal_more_than_75%
9,1800,0.22,30,GH013669,longitudinal_more_than_75%
9,1800,0.22,30,GH013670,longitudinal_more_than_75%
9,1800,0.22,30,GH013671,longitudinal_more_than_75%
9,1800,0.22,30,GH013672,longitudinal_more_than_75%
9,1800,0.22,30,GH013667,circumferential_less_than_25%
9,1800,0.22,30,GH013668,circumferential_less_than_25%
9,1800,0.22,30,GH013670,circumferential_less_than_25%
9,1800,0.22,30,GH013669,circumferential_between_25_50%
9,1800,0.22,30,GH013671,circumferential_between_25_50%
9,1800,0.22,30,GH013672,circumferential_between_25_50%
9,1800,0.22,30,GH013667,open_crack
9,1800,0.22,30,GH013669,open_crack
9,1800,0.22,30,GH013671,open_crack
9,1800,0.22,30,GH013672,open_crack
9,1800,0.29,45,GH013675,untouched
9,1800,0.29,45,GH013676,untouched
9,1800,0.29,45,GH013677,untouched
9,1800,0.29,45,GH013678,longitudinal_between_25_50%
9,1800,0.29,45,GH013673,longitudinal_more_than_75%
9,1800,0.29,45,GH013674,longitudinal_more_than_75%
9,1800,0.29,45,GH013673,circumferential_less_than_25%
9,1800,0.29,45,GH013674,circumferential_less_than_25%
9,1800,0.29,45,GH013678,circumferential_less_than_25%
9,1800,0.29,30,GH013683,untouched
9,1800,0.29,30,GH013679,longitudinal_between_25_50%
9,1800,0.29,30,GH013682,longitudinal_between_50_75%
9,1800,0.29,30,GH013684,longitudinal_between_50_75%
9,1800,0.29,30,GH013680,longitudinal_more_than_75%
9,1800,0.29,30,GH013681,longitudinal_more_than_75%
9,1800,0.29,30,GH013679,circumferential_less_than_25%
9,1800,0.29,30,GH013682,circumferential_less_than_25%
9,1800,0.29,30,GH013684,circumferential_less_than_25%
9,1800,0.29,30,GH013680,circumferential_between_25_50%
9,1800,0.29,30,GH013681,circumferential_more_than_75%
9,1800,0.29,30,GH013680,open_crack
9,1800,0.29,30,GH013681,open_crack
9,1800,0.36,45,GH013685,untouched
9,1800,0.36,45,GH013688,untouched
9,1800,0.36,45,GH013689,untouched
9,1800,0.36,45,GH013690,untouched
9,1800,0.36,45,GH013686,longitudinal_more_than_75%
9,1800,0.36,45,GH013687,longitudinal_more_than_75%
9,1800,0.36,45,GH013686,circumferential_less_than_25%
9,1800,0.36,45,GH013687,circumferential_more_than_75%
9,1800,0.36,45,GH013687,open_crack
9,1800,0.36,45,GH013687,crushed
9,1800,0.22,60,GH013693,untouched
9,1800,0.22,60,GH013692,longitudinal_between_50_75%
9,1800,0.22,60,GH013694,longitudinal_between_50_75%
9,1800,0.22,60,GH013695,longitudinal_between_50_75%
9,1800,0.22,60,GH013691,longitudinal_more_than_75%
9,1800,0.22,60,GH013696,longitudinal_more_than_75%
9,1800,0.22,60,GH013692,circumferential_less_than_25%
9,1800,0.22,60,GH013694,circumferential_between_25_50%
9,1800,0.22,60,GH013695,circumferential_between_25_50%
9,1800,0.22,60,GH013696,circumferential_between_25_50%
9,1800,0.22,60,GH013691,circumferential_between_50_75%
9,1800,0.22,60,GH013691,open_crack
9,1800,0.22,60,GH013694,open_crack
9,1800,0.22,60,GH013695,open_crack
9,1800,0.22,60,GH013696,open_crack
9,1800,0.22,30,GH013698,longitudinal_between_50_75%
9,1800,0.22,30,GH013700,longitudinal_between_50_75%
9,1800,0.22,30,GH013697,longitudinal_more_than_75%
9,1800,0.22,30,GH013699,longitudinal_more_than_75%
9,1800,0.22,30,GH013701,longitudinal_more_than_75%
9,1800,0.22,30,GH013702,longitudinal_more_than_75%
9,1800,0.22,30,GH013700,circumferential_less_than_25%
9,1800,0.22,30,GH013701,circumferential_less_than_25%
9,1800,0.22,30,GH013702,circumferential_less_than_25%
9,1800,0.22,30,GH013698,circumferential_between_25_50%
9,1800,0.22,30,GH013699,circumferential_between_25_50%
9,1800,0.22,30,GH013697,circumferential_more_than_75%
9,1800,0.22,30,GH013697,open_crack
9,1800,0.22,30,GH013698,open_crack
9,1800,0.22,30,GH013699,open_crack
9,1800,0.22,30,GH013697,crushed
9,1800,0.29,60,GH013706,untouched
9,1800,0.29,60,GH013708,untouched
9,1800,0.29,60,GH013707,longitudinal_less_than_25%
9,1800,0.29,60,GH013703,longitudinal_more_than_75%
9,1800,0.29,60,GH013704,longitudinal_more_than_75%
9,1800,0.29,60,GH013705,longitudinal_more_than_75%
9,1800,0.29,60,GH013704,circumferential_less_than_25%
9,1800,0.29,60,GH013707,circumferential_less_than_25%
9,1800,0.29,60,GH013705,circumferential_between_25_50%
9,1800,0.29,60,GH013703,circumferential_more_than_75%
9,1800,0.29,60,GH013703,open_crack
9,1800,0.29,60,GH013704,open_crack
9,1800,0.29,60,GH013705,open_crack
9,1800,0.29,60,GH013703,crushed
9,1800,0.29,45,GH013710,untouched
9,1800,0.29,45,GH013711,untouched
9,1800,0.29,45,GH013714,longitudinal_less_than_25%
9,1800,0.29,45,GH013712,longitudinal_between_50_75%
9,1800,0.29,45,GH013709,longitudinal_more_than_75%
9,1800,0.29,45,GH013713,longitudinal_more_than_75%
9,1800,0.29,45,GH013709,circumferential_less_than_25%
9,1800,0.29,45,GH013712,circumferential_less_than_25%
9,1800,0.29,45,GH013714,circumferential_less_than_25%
9,1800,0.29,45,GH013713,circumferential_between_50_75%
9,1800,0.29,45,GH013713,open_crack
9,1800,0.36,45,GH013719,untouched
9,1800,0.36,45,GH013720,untouched
9,1800,0.36,45,GH013715,longitudinal_less_than_25%
9,1800,0.36,45,GH013718,longitudinal_between_50_75%
9,1800,0.36,45,GH013716,longitudinal_more_than_75%
9,1800,0.36,45,GH013717,longitudinal_more_than_75%
9,1800,0.36,45,GH013715,circumferential_less_than_25%
9,1800,0.36,45,GH013716,circumferential_less_than_25%
9,1800,0.36,45,GH013717,circumferential_less_than_25%
9,1800,0.36,45,GH013718,circumferential_between_25_50%
9,1800,0.36,45,GH013718,open_crack
9,1800,0.29,30,GH013721,untouched
9,1800,0.29,30,GH013724,untouched
9,1800,0.29,30,GH013726,untouched
9,1800,0.29,30,GH013722,longitudinal_between_50_75%
9,1800,0.29,30,GH013723,longitudinal_more_than_75%
9,1800,0.29,30,GH013725,longitudinal_more_than_75%
9,1800,0.29,30,GH013723,circumferential_less_than_25%
9,1800,0.29,30,GH013725,circumferential_less_than_25%
9,1800,0.29,30,GH013722,circumferential_between_25_50%
9,1800,0.29,30,GH013722,open_crack
9,1800,0.22,45,GH013727,untouched
9,1800,0.22,45,GH013732,untouched
9,1800,0.22,45,GH013731,longitudinal_between_25_50%
9,1800,0.22,45,GH013728,longitudinal_more_than_75%
9,1800,0.22,45,GH013729,longitudinal_more_than_75%
9,1800,0.22,45,GH013730,longitudinal_more_than_75%
9,1800,0.22,45,GH013730,circumferential_between_25_50%
9,1800,0.22,45,GH013728,circumferential_between_50_75%
9,1800,0.22,45,GH013729,circumferential_between_50_75%
9,1800,0.22,45,GH013731,circumferential_more_than_75%
9,1800,0.22,45,GH013728,open_crack
9,1800,0.22,45,GH013729,open_crack
9,1800,0.36,30,GH013734,untouched
9,1800,0.36,30,GH013735,untouched
9,1800,0.36,30,GH013737,untouched
9,1800,0.36,30,GH013736,longitudinal_between_50_75%
9,1800,0.36,30,GH013733,longitudinal_more_than_75%
9,1800,0.36,30,GH013738,longitudinal_more_than_75%
9,1800,0.36,30,GH013733,circumferential_less_than_25%
9,1800,0.36,30,GH013736,circumferential_between_25_50%
9,1800,0.36,30,GH013738,circumferential_between_50_75%
9,1800,0.36,30,GH013738,open_crack
9,1800,0.22,60,GH013744,untouched
9,1800,0.22,60,GH013743,longitudinal_between_50_75%
9,1800,0.22,60,GH013739,longitudinal_more_than_75%
9,1800,0.22,60,GH013740,longitudinal_more_than_75%
9,1800,0.22,60,GH013741,longitudinal_more_than_75%
9,1800,0.22,60,GH013742,longitudinal_more_than_75%
9,1800,0.22,60,GH013742,circumferential_between_25_50%
9,1800,0.22,60,GH013743,circumferential_between_25_50%
9,1800,0.22,60,GH013739,circumferential_between_50_75%
9,1800,0.22,60,GH013740,circumferential_between_50_75%
9,1800,0.22,60,GH013741,circumferential_between_50_75%
9,1800,0.22,60,GH013739,open_crack
9,1800,0.22,60,GH013740,open_crack
9,1800,0.22,60,GH013742,open_crack
9,1800,0.36,60,*GH013747,untouched
9,1800,0.36,60,*GH013749,untouched
9,1800,0.36,60,*GH013746,longitudinal_more_than_75%
9,1800,0.36,60,*GH013748,longitudinal_more_than_75%
9,1800,0.36,60,*GH013746,circumferential_less_than_25%
9,1800,0.36,60,*GH013748,circumferential_less_than_25%
9,1800,0.22,60,*GH013750,longitudinal_more_than_75%
9,1800,0.22,60,*GH013751,longitudinal_more_than_75%
9,1800,0.22,60,*GH013752,longitudinal_more_than_75%
9,1800,0.22,60,*GH013753,longitudinal_more_than_75%
9,1800,0.22,60,*GH013754,longitudinal_more_than_75%
9,1800,0.22,60,*GH013755,longitudinal_more_than_75%
9,1800,0.22,60,*GH013751,circumferential_less_than_25%
9,1800,0.22,60,*GH013752,circumferential_less_than_25%
9,1800,0.22,60,*GH013750,circumferential_between_25_50%
